drug_1,drug_2,drug_3,synergy_score
docetaxel,goserelin,tucatinib,0.0038721049651020494
fentanyl,panobinostat,vinorelbine,0.0038705158937498187
pF-03084014,panobinostat,vinorelbine,0.003870515893749764
hydroxychloroquine,panobinostat,vinorelbine,0.003870515893749717
panobinostat,propofol,vinorelbine,0.0038705158937495936
canagliflozin,panobinostat,vinorelbine,0.003870515893749463
midazolam,panobinostat,vinorelbine,0.0038705158937489903
gemcitabine,goserelin,tucatinib,0.003870157635274994
goserelin,midazolam,tucatinib,0.0038697750286234454
goserelin,hydroxychloroquine,tucatinib,0.0038697750286230837
fentanyl,goserelin,tucatinib,0.003869775028622937
goserelin,propofol,tucatinib,0.0038697750286228825
canagliflozin,goserelin,tucatinib,0.003869775028622835
goserelin,pF-03084014,tucatinib,0.0038697750286217354
capecitabine,degarelix,goserelin,0.0038443032904899
alpelisib,gemcitabine,letrozole,0.0038156355833485083
degarelix,goserelin,panobinostat,0.0038077715974570527
alpelisib,canagliflozin,letrozole,0.003803078126878028
alpelisib,hydroxychloroquine,letrozole,0.003803078126877266
alpelisib,letrozole,propofol,0.0038030781268768563
alpelisib,letrozole,pF-03084014,0.0038030781268768247
alpelisib,letrozole,midazolam,0.003803078126876555
alpelisib,fentanyl,letrozole,0.003803078126876495
entrectinib,everolimus,palbociclib,0.0037954342912688704
anastrozole,capecitabine,tucatinib,0.003789412769578078
entrectinib,lapatinib,vinorelbine,0.003763591323638081
alpelisib,anastrozole,panobinostat,0.003743443796574911
anastrozole,gemcitabine,lapatinib,0.0037198552149740557
degarelix,epirubicin,goserelin,0.0037198414369510268
degarelix,goserelin,paclitaxel,0.0037196947377484543
degarelix,docetaxel,goserelin,0.0037179732590400584
degarelix,gemcitabine,goserelin,0.0037151729890644775
degarelix,goserelin,midazolam,0.0037146650675885587
degarelix,fentanyl,goserelin,0.003714665067588045
degarelix,goserelin,propofol,0.0037146650675873856
degarelix,goserelin,hydroxychloroquine,0.003714665067587339
canagliflozin,degarelix,goserelin,0.003714665067586499
degarelix,goserelin,pF-03084014,0.0037146650675863114
gemcitabine,lapatinib,vinorelbine,0.0036689553231756236
capecitabine,everolimus,palbociclib,0.003660333800305545
degarelix,entrectinib,everolimus,0.0036415620329739557
alpelisib,entrectinib,everolimus,0.003571888394896705
degarelix,everolimus,tucatinib,0.003561259732055908
alpelisib,anastrozole,paclitaxel,0.00354718795489216
lY2835219,palbociclib,vinorelbine,0.0035354781577226348
alpelisib,anastrozole,epirubicin,0.0035317177265597913
eribulin,goserelin,lY2835219,0.0035166315439805656
alpelisib,anastrozole,docetaxel,0.0035140272907357157
gemcitabine,letrozole,panobinostat,0.003495825475104095
exemestane,gemcitabine,lapatinib,0.0034912651458710022
capecitabine,entrectinib,everolimus,0.003482826603028279
alpelisib,anastrozole,gemcitabine,0.0034779448518581007
docetaxel,palbociclib,vinorelbine,0.00347494203154049
docetaxel,everolimus,vinorelbine,0.003470692133785081
alpelisib,anastrozole,hydroxychloroquine,0.0034701668743805088
alpelisib,anastrozole,pF-03084014,0.0034701668743802247
alpelisib,anastrozole,canagliflozin,0.003470166874379946
alpelisib,anastrozole,propofol,0.0034701668743798313
alpelisib,anastrozole,fentanyl,0.003470166874379816
alpelisib,anastrozole,midazolam,0.003470166874379707
capecitabine,everolimus,tucatinib,0.003456003456983529
goserelin,lY2835219,panobinostat,0.0034135217981104866
capecitabine,goserelin,lY2835219,0.00337858835226935
docetaxel,lapatinib,palbociclib,0.0033502916889776697
alpelisib,lY2835219,palbociclib,0.0033177715704561187
docetaxel,entrectinib,lapatinib,0.003300068756930544
anastrozole,canagliflozin,lapatinib,0.0032829984230246883
anastrozole,fentanyl,lapatinib,0.0032829984230246666
anastrozole,lapatinib,pF-03084014,0.0032829984230245135
anastrozole,lapatinib,midazolam,0.0032829984230243747
anastrozole,lapatinib,propofol,0.0032829984230243444
anastrozole,hydroxychloroquine,lapatinib,0.003282998423023828
goserelin,lY2835219,paclitaxel,0.0032404198793726663
epirubicin,goserelin,lY2835219,0.003239809155579375
lY2835219,lapatinib,palbociclib,0.0032386661021585206
docetaxel,goserelin,lY2835219,0.003237845204977884
gemcitabine,goserelin,lY2835219,0.0032344673636387367
goserelin,lY2835219,midazolam,0.003233798726169499
goserelin,lY2835219,propofol,0.0032337987261690975
canagliflozin,goserelin,lY2835219,0.0032337987261690055
fentanyl,goserelin,lY2835219,0.0032337987261687596
goserelin,hydroxychloroquine,lY2835219,0.0032337987261682674
goserelin,lY2835219,pF-03084014,0.00323379872616658
alpelisib,eribulin,exemestane,0.0032006658443810526
entrectinib,lY2835219,palbociclib,0.003172157611935689
docetaxel,entrectinib,vinorelbine,0.003154887819225035
everolimus,palbociclib,vinorelbine,0.00311342308488664
degarelix,docetaxel,lapatinib,0.0030735017111239195
exemestane,lapatinib,propofol,0.003061456982894004
exemestane,lapatinib,pF-03084014,0.003061456982893704
exemestane,fentanyl,lapatinib,0.003061456982893623
canagliflozin,exemestane,lapatinib,0.0030614569828934634
exemestane,lapatinib,midazolam,0.0030614569828933597
exemestane,hydroxychloroquine,lapatinib,0.003061456982892654
alpelisib,exemestane,panobinostat,0.0030579200147991805
alpelisib,docetaxel,lapatinib,0.003027153321072101
alpelisib,capecitabine,exemestane,0.003026242007853023
docetaxel,lapatinib,tucatinib,0.0030023455965563248
entrectinib,eribulin,fulvestrant,0.0029987174206181915
everolimus,palbociclib,tucatinib,0.0029910103292939954
fulvestrant,gemcitabine,vinorelbine,0.002987965764052693
docetaxel,lapatinib,pF-03084014,0.002977448422294664
canagliflozin,docetaxel,lapatinib,0.0029774484222946157
docetaxel,lapatinib,propofol,0.002977448422294518
docetaxel,fentanyl,lapatinib,0.002977448422294431
docetaxel,lapatinib,midazolam,0.002977448422294251
docetaxel,hydroxychloroquine,lapatinib,0.00297744842229415
alpelisib,entrectinib,palbociclib,0.0029619156306081107
alpelisib,lapatinib,vinorelbine,0.0029594929607638957
canagliflozin,letrozole,panobinostat,0.002928875003219078
letrozole,panobinostat,propofol,0.0029288750032186303
hydroxychloroquine,letrozole,panobinostat,0.0029288750032180305
fentanyl,letrozole,panobinostat,0.0029288750032179984
letrozole,midazolam,panobinostat,0.0029288750032178024
letrozole,pF-03084014,panobinostat,0.0029288750032177104
entrectinib,fulvestrant,panobinostat,0.0029191681902084017
fulvestrant,gemcitabine,lapatinib,0.0029056603416090982
lapatinib,tucatinib,vinorelbine,0.0029035474781421767
alpelisib,exemestane,paclitaxel,0.0028814295067914227
alpelisib,epirubicin,exemestane,0.0028805799497646422
alpelisib,docetaxel,exemestane,0.0028785506814666332
capecitabine,entrectinib,fulvestrant,0.0028771945134904342
alpelisib,exemestane,gemcitabine,0.00287493651373455
alpelisib,exemestane,propofol,0.002874207165228995
alpelisib,exemestane,pF-03084014,0.0028742071652289184
alpelisib,exemestane,hydroxychloroquine,0.002874207165228836
alpelisib,exemestane,fentanyl,0.002874207165228276
alpelisib,canagliflozin,exemestane,0.002874207165228223
alpelisib,exemestane,midazolam,0.002874207165228195
lapatinib,pF-03084014,vinorelbine,0.0028464374860850132
fentanyl,lapatinib,vinorelbine,0.002846437486085012
canagliflozin,lapatinib,vinorelbine,0.002846437486085003
lapatinib,midazolam,vinorelbine,0.0028464374860842573
lapatinib,propofol,vinorelbine,0.002846437486084179
hydroxychloroquine,lapatinib,vinorelbine,0.0028464374860841194
gemcitabine,goserelin,vinorelbine,0.00281243949460554
entrectinib,palbociclib,vinorelbine,0.002772248348139329
entrectinib,eribulin,exemestane,0.00277126681700732
entrectinib,fulvestrant,paclitaxel,0.0027590615656899174
entrectinib,epirubicin,fulvestrant,0.002758343318450792
docetaxel,entrectinib,fulvestrant,0.0027566914173997067
entrectinib,fulvestrant,gemcitabine,0.002753734213034245
canagliflozin,entrectinib,fulvestrant,0.0027531357992289646
entrectinib,fulvestrant,pF-03084014,0.0027531357992284316
entrectinib,fulvestrant,propofol,0.002753135799228205
entrectinib,fulvestrant,midazolam,0.0027531357992278275
entrectinib,fulvestrant,hydroxychloroquine,0.002753135799227719
entrectinib,fentanyl,fulvestrant,0.0027531357992273725
alpelisib,lY2835219,lapatinib,0.0027006158052886808
degarelix,entrectinib,vinorelbine,0.0026904751510719604
anastrozole,panobinostat,tucatinib,0.0026471703172053123
eribulin,exemestane,tucatinib,0.0026376438656289585
alpelisib,docetaxel,vinorelbine,0.002622860382012945
entrectinib,everolimus,vinorelbine,0.002621623493880141
entrectinib,exemestane,panobinostat,0.00261500511187486
degarelix,eribulin,everolimus,0.0026045518614055724
fulvestrant,hydroxychloroquine,vinorelbine,0.002594000691932548
canagliflozin,fulvestrant,vinorelbine,0.002594000691932287
fulvestrant,pF-03084014,vinorelbine,0.0025940006919322567
fentanyl,fulvestrant,vinorelbine,0.002594000691932006
fulvestrant,propofol,vinorelbine,0.002594000691931486
fulvestrant,midazolam,vinorelbine,0.0025940006919313507
docetaxel,tucatinib,vinorelbine,0.0025916549654257486
capecitabine,entrectinib,exemestane,0.0025916009393222314
lY2835219,palbociclib,tucatinib,0.0025794842312929643
alpelisib,everolimus,vinorelbine,0.0025781598389391547
entrectinib,lY2835219,vinorelbine,0.0025689385129474356
docetaxel,hydroxychloroquine,vinorelbine,0.0025593801260386964
docetaxel,pF-03084014,vinorelbine,0.0025593801260382428
canagliflozin,docetaxel,vinorelbine,0.0025593801260373277
docetaxel,fentanyl,vinorelbine,0.0025593801260368485
docetaxel,propofol,vinorelbine,0.0025593801260367813
docetaxel,midazolam,vinorelbine,0.0025593801260362513
entrectinib,lY2835219,lapatinib,0.0025419577376516486
letrozole,paclitaxel,tucatinib,0.002537334514394075
epirubicin,letrozole,tucatinib,0.0025103303503948566
exemestane,panobinostat,tucatinib,0.002495945056523408
docetaxel,letrozole,tucatinib,0.0024830398344686693
degarelix,entrectinib,palbociclib,0.002476616919448277
fentanyl,fulvestrant,lapatinib,0.002476035543159102
canagliflozin,fulvestrant,lapatinib,0.0024760355431590894
fulvestrant,lapatinib,midazolam,0.0024760355431588635
fulvestrant,lapatinib,propofol,0.0024760355431587373
fulvestrant,lapatinib,pF-03084014,0.002476035543158191
fulvestrant,hydroxychloroquine,lapatinib,0.002476035543157516
alpelisib,lY2835219,vinorelbine,0.002468484579230821
capecitabine,exemestane,tucatinib,0.002464735771968346
anastrozole,paclitaxel,tucatinib,0.0024524165215272374
lY2835219,lapatinib,tucatinib,0.0024508656192893416
degarelix,everolimus,paclitaxel,0.002448977849730589
anastrozole,epirubicin,tucatinib,0.0024369581526018885
degarelix,epirubicin,everolimus,0.002436455672082753
entrectinib,exemestane,paclitaxel,0.0024271527862654526
entrectinib,epirubicin,exemestane,0.0024265288373257576
gemcitabine,letrozole,tucatinib,0.0024255956774048267
docetaxel,entrectinib,exemestane,0.002424177031958888
entrectinib,exemestane,gemcitabine,0.0024201930389562074
entrectinib,exemestane,pF-03084014,0.002419411260624004
entrectinib,exemestane,propofol,0.0024194112606235317
canagliflozin,entrectinib,exemestane,0.0024194112606233968
entrectinib,exemestane,hydroxychloroquine,0.0024194112606229154
entrectinib,exemestane,midazolam,0.002419411260622381
entrectinib,exemestane,fentanyl,0.002419411260621952
anastrozole,docetaxel,tucatinib,0.002419281390827168
goserelin,hydroxychloroquine,vinorelbine,0.002418631805067554
canagliflozin,goserelin,vinorelbine,0.0024186318050669568
fentanyl,goserelin,vinorelbine,0.0024186318050667855
goserelin,midazolam,vinorelbine,0.00241863180506675
goserelin,propofol,vinorelbine,0.0024186318050662113
goserelin,pF-03084014,vinorelbine,0.002418631805065853
alpelisib,entrectinib,lY2835219,0.0024168813830191945
canagliflozin,letrozole,tucatinib,0.0024130442156791625
hydroxychloroquine,letrozole,tucatinib,0.0024130442156784634
letrozole,pF-03084014,tucatinib,0.002413044215678377
letrozole,propofol,tucatinib,0.0024130442156781043
letrozole,midazolam,tucatinib,0.0024130442156777205
fentanyl,letrozole,tucatinib,0.002413044215677716
entrectinib,everolimus,tucatinib,0.0024086514829953633
degarelix,docetaxel,everolimus,0.0024053256223555363
anastrozole,gemcitabine,tucatinib,0.0023832267864452726
anastrozole,pF-03084014,tucatinib,0.00237545480371263
anastrozole,hydroxychloroquine,tucatinib,0.0023754548037125582
anastrozole,propofol,tucatinib,0.002375454803711933
anastrozole,canagliflozin,tucatinib,0.002375454803711932
anastrozole,fentanyl,tucatinib,0.0023754548037118895
anastrozole,midazolam,tucatinib,0.0023754548037117247
degarelix,gemcitabine,vinorelbine,0.0023670581074092963
degarelix,everolimus,gemcitabine,0.0023501720114881774
degarelix,everolimus,fentanyl,0.0023390732947840788
degarelix,everolimus,midazolam,0.002339073294783661
degarelix,everolimus,pF-03084014,0.0023390732947824555
degarelix,everolimus,propofol,0.0023390732947821164
degarelix,everolimus,hydroxychloroquine,0.002339073294780945
canagliflozin,degarelix,everolimus,0.00233907329478024
exemestane,paclitaxel,tucatinib,0.0023209565945203274
epirubicin,exemestane,tucatinib,0.0023201188969005663
docetaxel,exemestane,tucatinib,0.0023181033026519124
exemestane,gemcitabine,tucatinib,0.0023145169694155487
exemestane,pF-03084014,tucatinib,0.00231379361565515
exemestane,propofol,tucatinib,0.0023137936156549226
exemestane,hydroxychloroquine,tucatinib,0.0023137936156547136
exemestane,fentanyl,tucatinib,0.0023137936156541763
exemestane,midazolam,tucatinib,0.0023137936156540397
canagliflozin,exemestane,tucatinib,0.002313793615654037
capecitabine,everolimus,midazolam,0.0022796004361543974
capecitabine,everolimus,fentanyl,0.002279600436154268
capecitabine,everolimus,propofol,0.002279600436153492
capecitabine,everolimus,pF-03084014,0.0022796004361531233
canagliflozin,capecitabine,everolimus,0.0022796004361522976
capecitabine,everolimus,hydroxychloroquine,0.0022796004361522394
canagliflozin,capecitabine,letrozole,0.0022164117912563553
capecitabine,hydroxychloroquine,letrozole,0.0022164117912554853
capecitabine,letrozole,propofol,0.0022164117912554563
capecitabine,letrozole,pF-03084014,0.002216411791255093
capecitabine,letrozole,midazolam,0.002216411791255042
capecitabine,fentanyl,letrozole,0.0022164117912544857
lY2835219,tucatinib,vinorelbine,0.002212336701160061
alpelisib,degarelix,palbociclib,0.0021824423576413165
alpelisib,degarelix,vinorelbine,0.002150232697027955
everolimus,tucatinib,vinorelbine,0.002053271100760616
degarelix,tucatinib,vinorelbine,0.002052971704352466
gemcitabine,lY2835219,lapatinib,0.0020176776998416406
degarelix,pF-03084014,vinorelbine,0.001973499764710677
degarelix,fentanyl,vinorelbine,0.0019734997647103156
degarelix,hydroxychloroquine,vinorelbine,0.001973499764710077
degarelix,midazolam,vinorelbine,0.0019734997647096932
degarelix,propofol,vinorelbine,0.001973499764709243
canagliflozin,degarelix,vinorelbine,0.0019734997647088827
entrectinib,lapatinib,palbociclib,0.0019566423507694007
alpelisib,palbociclib,vinorelbine,0.001955105876148543
gemcitabine,goserelin,lapatinib,0.0019394409121143077
alpelisib,eribulin,everolimus,0.001840881401620852
entrectinib,palbociclib,tucatinib,0.0017790848210997737
alpelisib,everolimus,paclitaxel,0.0017773984701382644
alpelisib,epirubicin,everolimus,0.0017644059636915664
gemcitabine,lY2835219,vinorelbine,0.0017361113902560447
alpelisib,docetaxel,everolimus,0.0017339833788994742
alpelisib,everolimus,gemcitabine,0.0016796548736849218
alpelisib,everolimus,fentanyl,0.0016686754770602955
alpelisib,everolimus,midazolam,0.0016686754770599286
alpelisib,everolimus,propofol,0.0016686754770589107
alpelisib,everolimus,pF-03084014,0.0016686754770588734
alpelisib,everolimus,hydroxychloroquine,0.0016686754770580388
alpelisib,canagliflozin,everolimus,0.0016686754770579883
degarelix,palbociclib,tucatinib,0.0016030419038734326
lY2835219,lapatinib,propofol,0.0015882989148198847
canagliflozin,lY2835219,lapatinib,0.0015882989148198715
lY2835219,lapatinib,midazolam,0.0015882989148198272
fentanyl,lY2835219,lapatinib,0.0015882989148198064
lY2835219,lapatinib,pF-03084014,0.00158829891481856
hydroxychloroquine,lY2835219,lapatinib,0.001588298914817653
eribulin,everolimus,palbociclib,0.0015810510711238384
degarelix,lapatinib,palbociclib,0.0015594413129370068
entrectinib,lY2835219,tucatinib,0.001522385331225632
goserelin,lapatinib,midazolam,0.001509973496246625
fentanyl,goserelin,lapatinib,0.0015099734962462437
canagliflozin,goserelin,lapatinib,0.001509973496246121
goserelin,lapatinib,propofol,0.0015099734962458248
goserelin,hydroxychloroquine,lapatinib,0.0015099734962448835
goserelin,lapatinib,pF-03084014,0.0015099734962441495
everolimus,paclitaxel,palbociclib,0.001462235371886716
epirubicin,everolimus,palbociclib,0.0014492699321467784
eribulin,lY2835219,palbociclib,0.0014410730496617174
docetaxel,everolimus,palbociclib,0.001418477558608633
anastrozole,capecitabine,hydroxychloroquine,0.0014125132712617693
anastrozole,capecitabine,pF-03084014,0.0014125132712615347
anastrozole,capecitabine,propofol,0.001412513271261473
anastrozole,canagliflozin,capecitabine,0.0014125132712613148
anastrozole,capecitabine,midazolam,0.0014125132712612355
anastrozole,capecitabine,fentanyl,0.0014125132712608484
palbociclib,tucatinib,vinorelbine,0.0014106232403630092
alpelisib,lapatinib,palbociclib,0.001398611880132261
lY2835219,palbociclib,panobinostat,0.0013906172691993686
alpelisib,entrectinib,vinorelbine,0.001381114981948779
entrectinib,eribulin,everolimus,0.0013781367516801095
capecitabine,lY2835219,palbociclib,0.0013686349446941103
everolimus,gemcitabine,palbociclib,0.00136359364719448
entrectinib,eribulin,palbociclib,0.001352553403768822
everolimus,fentanyl,palbociclib,0.0013525133651250381
everolimus,midazolam,palbociclib,0.0013525133651247185
everolimus,pF-03084014,palbociclib,0.0013525133651241617
canagliflozin,everolimus,palbociclib,0.0013525133651231488
everolimus,hydroxychloroquine,palbociclib,0.0013525133651221184
everolimus,palbociclib,propofol,0.0013525133651219787
eribulin,everolimus,tucatinib,0.0013445558216108838
canagliflozin,lY2835219,vinorelbine,0.0013423923315638785
fentanyl,lY2835219,vinorelbine,0.0013423923315635197
hydroxychloroquine,lY2835219,vinorelbine,0.0013423923315634945
lY2835219,propofol,vinorelbine,0.001342392331563443
lY2835219,pF-03084014,vinorelbine,0.001342392331563435
lY2835219,midazolam,vinorelbine,0.001342392331563123
capecitabine,entrectinib,palbociclib,0.0013132991922915358
gemcitabine,palbociclib,vinorelbine,0.001308380681888053
entrectinib,palbociclib,panobinostat,0.0012973564592921871
entrectinib,everolimus,paclitaxel,0.0012897761270452854
everolimus,paclitaxel,tucatinib,0.0012836219566092957
lY2835219,paclitaxel,palbociclib,0.001282214511236339
epirubicin,lY2835219,palbociclib,0.0012819598319985346
docetaxel,lY2835219,palbociclib,0.0012807137371483289
gemcitabine,lY2835219,palbociclib,0.0012786459083368607
canagliflozin,lY2835219,palbociclib,0.0012782450523419057
lY2835219,midazolam,palbociclib,0.0012782450523415654
fentanyl,lY2835219,palbociclib,0.001278245052341315
lY2835219,pF-03084014,palbociclib,0.0012782450523411756
lY2835219,palbociclib,propofol,0.0012782450523400569
hydroxychloroquine,lY2835219,palbociclib,0.001278245052340029
entrectinib,epirubicin,everolimus,0.0012770092286856721
epirubicin,everolimus,tucatinib,0.0012706413095696166
entrectinib,epirubicin,palbociclib,0.0012643605973755633
entrectinib,paclitaxel,palbociclib,0.001264102574329282
docetaxel,entrectinib,palbociclib,0.0012635952030821444
entrectinib,gemcitabine,palbociclib,0.001262560226016452
entrectinib,pF-03084014,palbociclib,0.0012623869762678598
canagliflozin,entrectinib,palbociclib,0.0012623869762677705
entrectinib,midazolam,palbociclib,0.0012623869762665282
entrectinib,fentanyl,palbociclib,0.0012623869762659428
entrectinib,hydroxychloroquine,palbociclib,0.0012623869762657218
entrectinib,palbociclib,propofol,0.001262386976265126
everolimus,gemcitabine,vinorelbine,0.0012504674307131875
degarelix,eribulin,palbociclib,0.0012503173472074001
docetaxel,entrectinib,everolimus,0.0012462641068247194
docetaxel,everolimus,tucatinib,0.001240232398826879
entrectinib,everolimus,gemcitabine,0.0011915657763395696
everolimus,gemcitabine,tucatinib,0.0011859317281080466
entrectinib,everolimus,midazolam,0.001180533949887106
entrectinib,everolimus,fentanyl,0.0011805339498869624
entrectinib,everolimus,pF-03084014,0.00118053394988695
entrectinib,everolimus,propofol,0.001180533949886438
canagliflozin,entrectinib,everolimus,0.0011805339498861527
entrectinib,everolimus,hydroxychloroquine,0.0011805339498851082
everolimus,fentanyl,tucatinib,0.0011749583262283226
everolimus,midazolam,tucatinib,0.0011749583262279002
everolimus,pF-03084014,tucatinib,0.0011749583262272317
everolimus,propofol,tucatinib,0.0011749583262269645
everolimus,hydroxychloroquine,tucatinib,0.0011749583262260419
canagliflozin,everolimus,tucatinib,0.001174958326225928
alpelisib,eribulin,lY2835219,0.001169173047614402
capecitabine,degarelix,palbociclib,0.0011675136440302339
alpelisib,lY2835219,panobinostat,0.0011573149710110099
alpelisib,capecitabine,lY2835219,0.0011273841059703173
degarelix,palbociclib,panobinostat,0.001118030829661508
degarelix,epirubicin,palbociclib,0.0010951558744857598
degarelix,paclitaxel,palbociclib,0.001094653130727701
alpelisib,entrectinib,lapatinib,0.0010944522662008245
degarelix,docetaxel,palbociclib,0.0010940055523260767
degarelix,gemcitabine,palbociclib,0.0010925152948781755
degarelix,pF-03084014,palbociclib,0.00109227515487648
degarelix,midazolam,palbociclib,0.0010922751548761986
degarelix,fentanyl,palbociclib,0.0010922751548761741
canagliflozin,degarelix,palbociclib,0.001092275154874973
degarelix,hydroxychloroquine,palbociclib,0.0010922751548746743
degarelix,palbociclib,propofol,0.0010922751548739199
alpelisib,lY2835219,paclitaxel,0.001065647276943559
alpelisib,epirubicin,lY2835219,0.0010653655309989934
alpelisib,docetaxel,lY2835219,0.0010644892248948415
alpelisib,gemcitabine,lY2835219,0.001062976802282974
alpelisib,lY2835219,propofol,0.00106267683173266
alpelisib,lY2835219,midazolam,0.0010626768317324468
alpelisib,canagliflozin,lY2835219,0.0010626768317324165
alpelisib,fentanyl,lY2835219,0.0010626768317322439
alpelisib,hydroxychloroquine,lY2835219,0.0010626768317316207
alpelisib,lY2835219,pF-03084014,0.0010626768317315584
alpelisib,eribulin,palbociclib,0.0010416192366597642
alpelisib,capecitabine,palbociclib,0.0010076070663395374
alpelisib,palbociclib,panobinostat,0.000999938167733717
entrectinib,gemcitabine,vinorelbine,0.0009885120505016022
alpelisib,epirubicin,palbociclib,0.0009780785153316572
alpelisib,paclitaxel,palbociclib,0.000978046100372461
alpelisib,docetaxel,palbociclib,0.000977635658107099
alpelisib,gemcitabine,palbociclib,0.0009769705063120042
alpelisib,pF-03084014,palbociclib,0.0009768496863899827
alpelisib,canagliflozin,palbociclib,0.0009768496863898058
alpelisib,midazolam,palbociclib,0.0009768496863895504
alpelisib,fentanyl,palbociclib,0.0009768496863894758
alpelisib,hydroxychloroquine,palbociclib,0.0009768496863888521
alpelisib,palbociclib,propofol,0.0009768496863877985
alpelisib,degarelix,entrectinib,0.0009579512726480895
eribulin,lY2835219,tucatinib,0.0009415883277122127
lY2835219,panobinostat,tucatinib,0.0009307772715851422
pF-03084014,palbociclib,vinorelbine,0.000914840773824837
canagliflozin,palbociclib,vinorelbine,0.0009148407738242456
fentanyl,palbociclib,vinorelbine,0.0009148407738237294
hydroxychloroquine,palbociclib,vinorelbine,0.000914840773823704
midazolam,palbociclib,vinorelbine,0.0009148407738232045
palbociclib,propofol,vinorelbine,0.0009148407738215594
capecitabine,lY2835219,tucatinib,0.0009013151289355446
eribulin,exemestane,gemcitabine,0.0008779483442671886
lapatinib,palbociclib,tucatinib,0.0008605269364181468
everolimus,fentanyl,vinorelbine,0.0008460689459467662
everolimus,pF-03084014,vinorelbine,0.0008460689459459448
everolimus,midazolam,vinorelbine,0.0008460689459457997
everolimus,hydroxychloroquine,vinorelbine,0.0008460689459451075
everolimus,propofol,vinorelbine,0.0008460689459448886
canagliflozin,everolimus,vinorelbine,0.0008460689459446448
lY2835219,paclitaxel,tucatinib,0.0008406116235223685
epirubicin,lY2835219,tucatinib,0.0008403417369848224
docetaxel,lY2835219,tucatinib,0.0008394791049300249
gemcitabine,lY2835219,tucatinib,0.0008379945168138773
lY2835219,propofol,tucatinib,0.0008377005410084922
lY2835219,midazolam,tucatinib,0.0008377005410081968
canagliflozin,lY2835219,tucatinib,0.0008377005410081348
fentanyl,lY2835219,tucatinib,0.0008377005410080493
lY2835219,pF-03084014,tucatinib,0.0008377005410076952
hydroxychloroquine,lY2835219,tucatinib,0.0008377005410074022
anastrozole,gemcitabine,panobinostat,0.0008327707132076805
gemcitabine,lapatinib,palbociclib,0.0008013217693995064
eribulin,fulvestrant,gemcitabine,0.0007714910447459265
entrectinib,eribulin,lY2835219,0.000763418676449288
alpelisib,entrectinib,eribulin,0.0007565136140227703
entrectinib,gemcitabine,lapatinib,0.0007512844182813837
alpelisib,capecitabine,entrectinib,0.0007479085658690062
alpelisib,entrectinib,panobinostat,0.0007399143734050916
entrectinib,lY2835219,panobinostat,0.0007380447242953083
exemestane,gemcitabine,panobinostat,0.0007361580116116999
eribulin,gemcitabine,goserelin,0.000735923288767057
eribulin,everolimus,gemcitabine,0.0007339456377975016
alpelisib,entrectinib,epirubicin,0.0007236265086772858
alpelisib,entrectinib,paclitaxel,0.0007233955523377651
alpelisib,docetaxel,entrectinib,0.0007232309031299201
alpelisib,entrectinib,gemcitabine,0.0007227513322638285
alpelisib,canagliflozin,entrectinib,0.0007226789679595444
alpelisib,entrectinib,pF-03084014,0.0007226789679595061
alpelisib,entrectinib,propofol,0.0007226789679589923
alpelisib,entrectinib,midazolam,0.0007226789679586726
alpelisib,entrectinib,hydroxychloroquine,0.0007226789679585766
alpelisib,entrectinib,fentanyl,0.0007226789679581351
capecitabine,entrectinib,lY2835219,0.000716387693648144
fulvestrant,gemcitabine,panobinostat,0.0007064131868131068
entrectinib,tucatinib,vinorelbine,0.0006804236335328363
eribulin,gemcitabine,lY2835219,0.0006575565030422427
degarelix,eribulin,gemcitabine,0.0006526099820603498
gemcitabine,lY2835219,panobinostat,0.0006466539233652333
gemcitabine,goserelin,panobinostat,0.0006425437513596621
entrectinib,lY2835219,paclitaxel,0.000635015212626208
entrectinib,epirubicin,lY2835219,0.0006349590747687278
docetaxel,entrectinib,lY2835219,0.0006337602315957149
entrectinib,gemcitabine,lY2835219,0.0006318779837132499
canagliflozin,entrectinib,lY2835219,0.0006315255833362091
entrectinib,lY2835219,propofol,0.0006315255833358153
entrectinib,lY2835219,pF-03084014,0.0006315255833352636
entrectinib,lY2835219,midazolam,0.0006315255833352525
entrectinib,fentanyl,lY2835219,0.000631525583334539
entrectinib,hydroxychloroquine,lY2835219,0.0006315255833343182
eribulin,gemcitabine,palbociclib,0.0006156506868018903
entrectinib,pF-03084014,vinorelbine,0.0005950205980560854
canagliflozin,entrectinib,vinorelbine,0.0005950205980557092
entrectinib,hydroxychloroquine,vinorelbine,0.0005950205980551535
entrectinib,propofol,vinorelbine,0.0005950205980544784
entrectinib,fentanyl,vinorelbine,0.0005950205980541135
entrectinib,midazolam,vinorelbine,0.0005950205980540517
entrectinib,eribulin,gemcitabine,0.0005846673269782103
gemcitabine,palbociclib,panobinostat,0.0005749251148022259
entrectinib,gemcitabine,panobinostat,0.0005690235832869147
degarelix,gemcitabine,panobinostat,0.0005598766652997969
alpelisib,eribulin,gemcitabine,0.0005592180199184459
alpelisib,gemcitabine,panobinostat,0.0005570901517777377
eribulin,gemcitabine,tucatinib,0.0005566035959955398
gemcitabine,panobinostat,tucatinib,0.0005555227483311536
eribulin,fentanyl,gemcitabine,0.0005549891682637417
eribulin,gemcitabine,pF-03084014,0.0005549891682637356
eribulin,gemcitabine,midazolam,0.0005549891682634766
eribulin,gemcitabine,hydroxychloroquine,0.0005549891682634011
eribulin,gemcitabine,propofol,0.0005549891682631136
