DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCU364D	DM0CVXA	Mechlorethamine	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	3.75	7.19	2.1	5.87	2
DCTJK7Q	DM0CVXA	Mechlorethamine	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	1.73	3.15	1.69	1.56	2
DCKI64Q	DM0CVXA	Mechlorethamine	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	8.67	14.86	13.08	12.27	2
DCKSJA8	DM0CVXA	Mechlorethamine	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	1.53	8.02	6.72	7.03	2
DCIP34M	DMWMPD4	Vorinostat	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	DrugCombDB Database	Investigative	NCI-H460	7.57	5.05	6.41	10.29	2
DCQX0J6	DMWMPD4	Vorinostat	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	DrugCombDB Database	Investigative	NCI-H460	6.26	3.83	0.6	6.21	2
DCWSQVK	DMWMPD4	Vorinostat	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	DrugCombDB Database	Investigative	NCI-H460	8.97	7.97	6.07	13.16	2
DC6P14Y	DMG2YBD	Trifluridine	Approved	34.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.27	9.97	10.36	10.27	2
DCOCGKP	DMG2YBD	Trifluridine	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.86	7.04	5.14	6.34	2
DCGQBLD	DMG2YBD	Trifluridine	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	1.18	2.73	2.53	0.25	2
DCEVL8U	DMG2YBD	Trifluridine	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	4.94	7.66	7.83	7.53	2
DC1GULX	DMG2YBD	Trifluridine	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.61	3.18	2.28	2.14	2
DCBG6V2	DMG2YBD	Trifluridine	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.76	4.19	5.05	4.53	2
DCG6GEQ	DMG2YBD	Trifluridine	Approved	34.0	DM3BF9B	DFN-15	Phase 3	25.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.41	8.05	6.93	7.92	2
DCGCSIS	DMG2YBD	Trifluridine	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	9.74	9.91	9.63	10.99	2
DCQEXR0	DMG2YBD	Trifluridine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.62	6.76	3.61	4.92	2
DCODEF4	DMG2YBD	Trifluridine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	1.79	9.32	10.54	11.68	2
DCDG12V	DMG2YBD	Trifluridine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	3.16	4.2	5.02	5.69	2
DCHJ2N5	DMG2YBD	Trifluridine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	0.82	6.92	6.78	8.03	2
DCWR8TX	DMG2YBD	Trifluridine	Approved	34.0	DM4F29C	Crizotinib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.88	11.67	6.94	10.05	2
DC0HAA7	DMG2YBD	Trifluridine	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	7.27	4.11	3.74	0.17	2
DCR3KYR	DMG2YBD	Trifluridine	Approved	34.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.66	4.93	1.61	1.61	2
DC8O6DY	DMG2YBD	Trifluridine	Approved	34.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	5.65	2.57	2.26	0.6	2
DCUMLUM	DMG2YBD	Trifluridine	Approved	34.0	DM61TA4	Arsenic trioxide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.27	13.57	0.79	11.11	2
DCH516M	DMG2YBD	Trifluridine	Approved	34.0	DM62UG5	Vemurafenib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	14.55	15.45	2.92	9.74	2
DCMO0HP	DMG2YBD	Trifluridine	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	16.48	16.07	16.06	16.77	2
DCVU9SI	DMG2YBD	Trifluridine	Approved	34.0	DM7HXWT	Nilotinib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	13.32	15.63	7.69	10.39	2
DCSSGRY	DMG2YBD	Trifluridine	Approved	34.0	DM7XZY5	Triapine	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.38	4.61	5.97	8.29	2
DCPHD7Z	DMG2YBD	Trifluridine	Approved	34.0	DM7XZY5	Triapine	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	1.93	5.05	4.68	1.01	2
DCLA67N	DMG2YBD	Trifluridine	Approved	34.0	DM7XZY5	Triapine	Phase 2	21.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.82	4.6	3.75	6.09	2
DCO39F1	DMG2YBD	Trifluridine	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.43	2.73	2.37	1.42	2
DCNAZV1	DMG2YBD	Trifluridine	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	0.74	8.17	7.5	7.61	2
DCRA8JJ	DMG2YBD	Trifluridine	Approved	34.0	DMAH59S	Amonafide	Phase 3	25.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0	4.34	2.58	7.3	2
DCMUZ35	DMG2YBD	Trifluridine	Approved	34.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.9	9.71	10.48	10.28	2
DC9E70U	DMG2YBD	Trifluridine	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	11.62	10.83	6.51	8.97	2
DCXHZOM	DMG2YBD	Trifluridine	Approved	34.0	DMD7X1O	Dexrazoxane	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	8.88	8.82	6.75	10.86	2
DCC6KO4	DMG2YBD	Trifluridine	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.71	3.87	2.37	5.75	2
DCNCPRC	DMG2YBD	Trifluridine	Approved	34.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	9.53	8.82	8.16	10.24	2
DCZV2AZ	DMG2YBD	Trifluridine	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.71	4.94	4.58	2.14	2
DCETKAR	DMG2YBD	Trifluridine	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	5.72	7.39	0.81	6.51	2
DC906SI	DMG2YBD	Trifluridine	Approved	34.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.1	5.9	4.28	2.02	2
DCSM3DO	DMG2YBD	Trifluridine	Approved	34.0	DMJ7NVI	BIO-300	Phase 1/2	19.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	1.9	2.24	5.26	6.84	2
DCUYPYZ	DMG2YBD	Trifluridine	Approved	34.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	5.31	6.43	3.35	0.92	2
DC4O7TX	DMG2YBD	Trifluridine	Approved	34.0	DM7RJXL	Imatinib	Phase 3 Trial	25.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.21	9.91	9.73	10.97	2
DCVR5FD	DMG2YBD	Trifluridine	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	6.73	7.77	7.7	7.1	2
DCOJW22	DMG2YBD	Trifluridine	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	8.97	9.93	11.93	13.53	2
DCH1QH3	DMG2YBD	Trifluridine	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	9.65	10.66	8.94	8.77	2
DCTHFAA	DMG2YBD	Trifluridine	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	4.24	5.83	4.84	5.81	2
DCV3TA5	DMG2YBD	Trifluridine	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.27	9.91	9.93	9.6	2
DCGHFEW	DMG2YBD	Trifluridine	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.31	3.23	6.43	6.88	2
DCGX37L	DMG2YBD	Trifluridine	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	7.45	5.95	5.58	1.6	2
DCRAJGJ	DMG2YBD	Trifluridine	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	6.93	15.42	0	9.7	2
DCHTTTK	DMG2YBD	Trifluridine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.1	4.93	2.51	4.22	2
DCV9ELQ	DMG2YBD	Trifluridine	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	15.49	16.43	10.56	13.02	2
DC8C7Z3	DMG2YBD	Trifluridine	Approved	34.0	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	6.02	7.21	0.64	8.58	2
DCT6LU1	DMG2YBD	Trifluridine	Approved	34.0	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	9.82	13.09	9.06	14.51	2
DC6D3FC	DMG2YBD	Trifluridine	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	3.03	5.94	5.31	3.39	2
DCSCJV3	DMG2YBD	Trifluridine	Approved	34.0	DMTM2IK	Mercaptopurine	Preclinical	2.1	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.94	2.89	1.74	1.11	2
DCRRNG7	DMG2YBD	Trifluridine	Approved	34.0	DMWIDJK	FORMESTANE	Withdrawn from market	12.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	4.41	7.81	4.12	9.39	2
DCR9XCI	DMG2YBD	Trifluridine	Approved	34.0	DMWNHPC	Aminolevulinic Acid Hydrochloride	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.74	6.75	5.89	3.93	2
DCUB1XH	DMG2YBD	Trifluridine	Approved	34.0	DMWVIGP	Digitoxin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	4.53	6.08	2.66	1.67	2
DCQB2JN	DMG2YBD	Trifluridine	Approved	34.0	DMXYJ9C	Busulfan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	1.58	6.2	3.53	2.23	2
DCNJ472	DM0PIY6	Picoplatin	Phase 3	25.0	DM2AZPP	Hepzato	Phase 3	25.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	4.23	5.87	0.98	0.22	2
DCD6H56	DM0PIY6	Picoplatin	Phase 3	25.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	1.47	1.87	1.36	0.59	2
DC0MQOM	DM0PIY6	Picoplatin	Phase 3	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	13.85	16.46	14.85	13.42	2
DCRO1QE	DM0PIY6	Picoplatin	Phase 3	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	6.19	13.28	6.45	11.11	2
DCH59RS	DM0PIY6	Picoplatin	Phase 3	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.14	6.99	0.99	2.12	2
DCY85D5	DM0PIY6	Picoplatin	Phase 3	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	11.17	14.99	11.37	11.37	2
DCDBOV0	DM0PIY6	Picoplatin	Phase 3	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	30.05	24.6	21.87	21.22	2
DCNC0G8	DM0PIY6	Picoplatin	Phase 3	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	7.31	11.68	11.06	10.62	2
DCTGZ41	DM0PIY6	Picoplatin	Phase 3	25.0	DM3BF9B	DFN-15	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.54	10.29	8.18	7.06	2
DC4CYLK	DM0PIY6	Picoplatin	Phase 3	25.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	2.8	8.83	3.97	3.97	2
DCPFGPH	DM0PIY6	Picoplatin	Phase 3	25.0	DM4F29C	Crizotinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.09	9.2	4.21	3.74	2
DC0JB3A	DM0PIY6	Picoplatin	Phase 3	25.0	DM4F29C	Crizotinib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.14	12.01	9.76	8.67	2
DCRR2TN	DM0PIY6	Picoplatin	Phase 3	25.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	7.73	11.71	4.21	4.13	2
DC1U53U	DM0PIY6	Picoplatin	Phase 3	25.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.39	10.55	7.99	3.31	2
DC9P4L2	DM0PIY6	Picoplatin	Phase 3	25.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	0.53	3.28	1.09	1.09	2
DC4GUNG	DM0PIY6	Picoplatin	Phase 3	25.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	1.62	3.22	2.48	0.54	2
DCAEBFF	DM0PIY6	Picoplatin	Phase 3	25.0	DM62UG5	Vemurafenib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.9	8.74	3.2	2.41	2
DCCDCJ4	DM0PIY6	Picoplatin	Phase 3	25.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	5.05	7.16	3.01	3.13	2
DCGJ8U1	DM0PIY6	Picoplatin	Phase 3	25.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	34.03	31.74	28.4	28.4	2
DC2F68Y	DM0PIY6	Picoplatin	Phase 3	25.0	DM7HXWT	Nilotinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.91	7.34	1.3	2.34	2
DCZ132G	DM0PIY6	Picoplatin	Phase 3	25.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.26	4.33	3.81	1.9	2
DC693S8	DM0PIY6	Picoplatin	Phase 3	25.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	1.71	2.89	0.81	0.46	2
DCYB8EO	DM0PIY6	Picoplatin	Phase 3	25.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.28	8.18	3.34	3.34	2
DC4KVYE	DM0PIY6	Picoplatin	Phase 3	25.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	2.07	4.73	1.05	1.05	2
DCL4GX3	DM0PIY6	Picoplatin	Phase 3	25.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	1.13	5.2	1.6	1.87	2
DCSZ3FB	DM0PIY6	Picoplatin	Phase 3	25.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.7	2.71	0.62	0.49	2
DCR2ESQ	DM0PIY6	Picoplatin	Phase 3	25.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.07	5.1	2.98	1.82	2
DCSP3L4	DM0PIY6	Picoplatin	Phase 3	25.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	3.78	4.73	2.27	0.39	2
DC5N9FC	DM0PIY6	Picoplatin	Phase 3	25.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.42	7.69	3.24	2.31	2
DCUV9BR	DM0PIY6	Picoplatin	Phase 3	25.0	DMCT3I8	Ifosfamide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	6.77	7.57	0.72	0.15	2
DC1I9XN	DM0PIY6	Picoplatin	Phase 3	25.0	DMDKF3M	Raloxifene	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.94	6.58	4.35	2.9	2
DCIN20I	DM0PIY6	Picoplatin	Phase 3	25.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	20.5	18.97	10.71	16.56	2
DC2K7ZN	DM0PIY6	Picoplatin	Phase 3	25.0	DMH07Y3	Letrozole	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.41	9.14	4.36	4.3	2
DCHYBMQ	DM0PIY6	Picoplatin	Phase 3	25.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	2.7	5.9	5.16	3.71	2
DC4CTNN	DM0PIY6	Picoplatin	Phase 3	25.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	4.95	12.89	12.23	12.23	2
DCF8N8W	DM0PIY6	Picoplatin	Phase 3	25.0	DMINOX3	Vincristine	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	13.7	10.42	1.67	1.67	2
DC956K3	DM0PIY6	Picoplatin	Phase 3	25.0	DMKLAYG	Altretamine	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	2.46	4.41	0.97	0.31	2
DCG8LNV	DM0PIY6	Picoplatin	Phase 3	25.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	9.01	18.3	16.18	15.2	2
DCTBUB2	DM0PIY6	Picoplatin	Phase 3	25.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.67	11.46	6.6	9.36	2
DC0CNKO	DM0PIY6	Picoplatin	Phase 3	25.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	8.16	12.21	5.15	3.74	2
DCDPG1W	DM0PIY6	Picoplatin	Phase 3	25.0	DM7RJXL	Imatinib	Phase 3 Trial	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.19	3.37	1.25	0.25	2
DCQLIRL	DM0PIY6	Picoplatin	Phase 3	25.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.62	8.45	4.66	2.8	2
DC1XI6L	DM0PIY6	Picoplatin	Phase 3	25.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.79	6.8	4.83	3.1	2
DC0NJI9	DM0PIY6	Picoplatin	Phase 3	25.0	DMRHGI9	Cisplatin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	2.31	4.57	3.83	3.66	2
DC4HK60	DM0PIY6	Picoplatin	Phase 3	25.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	7	13.02	8.09	6.45	2
DCJAVM4	DM0PIY6	Picoplatin	Phase 3	25.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.88	9.47	3.81	3.27	2
DCKU36B	DM0PIY6	Picoplatin	Phase 3	25.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.49	10.85	7.49	4.85	2
DCPYCTU	DM0PIY6	Picoplatin	Phase 3	25.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.83	5.81	2.58	1.58	2
DCZHC1T	DM0PIY6	Picoplatin	Phase 3	25.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	8.37	14.52	12.75	11.68	2
DCBTK9L	DM0PIY6	Picoplatin	Phase 3	25.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	2.05	3.65	0.25	0.25	2
DCK1I2O	DM0PIY6	Picoplatin	Phase 3	25.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.85	9.29	7.61	7.08	2
DCENK0E	DM0PIY6	Picoplatin	Phase 3	25.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.83	3.39	2.66	1.91	2
DCSTD5I	DM0PIY6	Picoplatin	Phase 3	25.0	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.76	1.93	1.15	1.02	2
DCXXZBO	DM0PIY6	Picoplatin	Phase 3	25.0	DMXYJ9C	Busulfan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.03	5.7	1.9	1.01	2
