DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCGOZX7	DM5TVS3	Vinblastine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.18	1.77	1.73	5.85	2
DC60FMG	DM5TVS3	Vinblastine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.3	2.37	4.78	7.42	2
DC6BNJY	DM5TVS3	Vinblastine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.51	9.32	7.25	10.84	2
DCQ722F	DM5TVS3	Vinblastine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.44	0.84	3.51	6.56	2
DCOPZRY	DM5TVS3	Vinblastine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.36	1.07	5.05	7.11	2
DCLP3K7	DM5TVS3	Vinblastine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	3.48	3.74	2.36	6.34	2
DCPLECM	DM5TVS3	Vinblastine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.86	7.2	5.1	9.36	2
DCNGRML	DM5TVS3	Vinblastine	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.1	0.05	0.62	3.31	2
DCT9U5R	DM5TVS3	Vinblastine	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.8	6.14	1.68	7.81	2
DCLM1VT	DM5TVS3	Vinblastine	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.96	1.35	2.08	3.44	2
DCVGN0K	DM5TVS3	Vinblastine	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.46	9.74	1.27	8.96	2
DCRN7PM	DM5TVS3	Vinblastine	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	4.59	7.1	3.66	10.45	2
DC14IKY	DM5TVS3	Vinblastine	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.47	1.79	2.34	3.84	2
DC8CMK9	DM5TVS3	Vinblastine	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.73	0.89	4.83	7.78	2
DCI13R3	DM5TVS3	Vinblastine	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.29	0.42	7.1	8.64	2
DCDF3KR	DM5TVS3	Vinblastine	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	10.38	12.46	6.71	12.3	2
DCJU62R	DM5TVS3	Vinblastine	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	17.84	15.61	12.4	17.09	2
DCZKNMT	DM5TVS3	Vinblastine	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.71	0.9	4.12	7.06	2
DCG7CLQ	DM5TVS3	Vinblastine	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.58	8.38	3.57	10.54	2
DC96QWW	DM5TVS3	Vinblastine	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.09	7.66	1.62	7.54	2
DCM6OIV	DM5TVS3	Vinblastine	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.04	5.16	0.62	5.81	2
DC08GXQ	DM5TVS3	Vinblastine	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.73	2.5	6.24	7.68	2
DCXTXTJ	DM5TVS3	Vinblastine	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	17.91	18.36	17.2	19.15	2
DC2Q86I	DM5TVS3	Vinblastine	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.04	8.19	6.87	10.3	2
DCWUG6L	DM5TVS3	Vinblastine	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.98	4.15	1.67	5.49	2
DCZSDDS	DM5TVS3	Vinblastine	Approved	34.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.09	7.63	5.34	8.86	2
DC21CRB	DM5TVS3	Vinblastine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.89	2.68	4.13	7.94	2
DCA3BEA	DM5TVS3	Vinblastine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.56	0.65	3.14	6.37	2
DCCGGN5	DM5TVS3	Vinblastine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	5.52	5.37	0.61	18.73	2
DC4DGIL	DM5TVS3	Vinblastine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	7.94	7.92	2.63	10.14	2
DCKBARM	DM5TVS3	Vinblastine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	10.64	9.84	5.66	12.27	2
DC19UB9	DM5TVS3	Vinblastine	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.96	3.45	5.34	7.59	2
DCPFRY7	DM5TVS3	Vinblastine	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.73	2.56	2.79	5.48	2
DC1ZDK2	DM5TVS3	Vinblastine	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.98	7.87	3.99	11.45	2
DCWRJ2G	DM5TVS3	Vinblastine	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.17	2.12	0.11	4.16	2
DCTZ56Y	DM5TVS3	Vinblastine	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.81	8.08	1.51	8.73	2
DCO9V7V	DM8V75C	ABIRATERONE	Approved	34.0	DM0HXDS	Pentostatin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.73	9.83	2.69	10.38	2
DCXXM9C	DM8V75C	ABIRATERONE	Approved	34.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.32	11.98	12.04	12.3	2
DCBYB1Y	DM8V75C	ABIRATERONE	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	27.42	25.57	25.19	25.19	2
DCM74TX	DM8V75C	ABIRATERONE	Approved	34.0	DM4F29C	Crizotinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.85	5.81	3.03	5.9	2
DC3A52F	DM8V75C	ABIRATERONE	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	26.63	23.76	23.83	24.06	2
DC43POE	DM8V75C	ABIRATERONE	Approved	34.0	DM7HXWT	Nilotinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.94	6.85	3.34	6.31	2
DCUQZDL	DM8V75C	ABIRATERONE	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.65	8.51	1.77	11.34	2
DC8PN0O	DM8V75C	ABIRATERONE	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.48	7.55	4.47	6.72	2
DCKQI2A	DM8V75C	ABIRATERONE	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	12.57	10.96	12.2	13.65	2
DCO0EXY	DM8V75C	ABIRATERONE	Approved	34.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.75	3.76	0.36	5.42	2
DC15MK8	DM8V75C	ABIRATERONE	Approved	34.0	DMG2YBD	Trifluridine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.12	5.19	5.85	9.12	2
DC2C5DK	DM8V75C	ABIRATERONE	Approved	34.0	DMGW1ID	Sirolimus	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	17.3	15.92	19.61	20.29	2
DCWAY8F	DM8V75C	ABIRATERONE	Approved	34.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.35	3.79	0.11	4.44	2
DC3EVNE	DM8V75C	ABIRATERONE	Approved	34.0	DMHL7OB	Uracil mustard	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	11.5	13.07	6.48	14.32	2
DCL1IZW	DM8V75C	ABIRATERONE	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.33	6.04	5.91	7.96	2
DCGMH4G	DM8V75C	ABIRATERONE	Approved	34.0	DMJ7NVI	BIO-300	Phase 1/2	19.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	10.15	8.3	5.66	11.23	2
DC98QNJ	DM8V75C	ABIRATERONE	Approved	34.0	DMM1I8R	Indazole derivative 5	Patented	15.5	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.54	7.69	4.54	7.82	2
DC0UBUH	DM8V75C	ABIRATERONE	Approved	34.0	DM7RJXL	Imatinib	Phase 3 Trial	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.23	8.15	3.82	8.16	2
DCFM2ML	DM8V75C	ABIRATERONE	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.85	6.57	3.07	8.41	2
DCUDYJ7	DM8V75C	ABIRATERONE	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.44	5.53	5.64	6.09	2
DCHLSLV	DM8V75C	ABIRATERONE	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.95	6.04	5.13	7.91	2
DCI97DE	DM8V75C	ABIRATERONE	Approved	34.0	DMUOT9V	Taxol	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	15.85	13.3	13.23	16.14	2
DCVL7Z6	DM8V75C	ABIRATERONE	Approved	34.0	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.48	5.05	2.38	6.78	2
DC9Z7UN	DM8V75C	ABIRATERONE	Approved	34.0	DMWVIGP	Digitoxin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.99	1.83	0.91	1.72	2
DCLOC90	DM8V75C	ABIRATERONE	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.18	3.76	3.71	4.2	2
DCDSSKB	DM15F0X	Gefitinib	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	.	.	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					2
DCL2W27	DM15F0X	Gefitinib	Approved	34.0	DMLB0EZ	Tamoxifen	Approved	34.0	.	.	.	.	Breast Neoplasms	ClinicalTrials.gov	Phase 1	.					2
DCQPDOM	DM15F0X	Gefitinib	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Estrogen Receptor-positive Breast Cancer	ClinicalTrials.gov	Phase 1	.					2
DC0TEA4	DM15F0X	Gefitinib	Approved	34.0	DM0HXDS	Pentostatin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.33	5.55	0.36	8.49	2
DCOCZA2	DM15F0X	Gefitinib	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.51	13.26	12.93	12.99	2
DCCVA90	DM15F0X	Gefitinib	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.45	11.28	10.08	10.79	2
DCWTR6F	DM15F0X	Gefitinib	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.28	4.62	7.59	9.4	2
DCFZC9V	DM15F0X	Gefitinib	Approved	34.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.65	1.03	1.47	4.41	2
DCWA5N2	DM15F0X	Gefitinib	Approved	34.0	DMAH59S	Amonafide	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.7	2.0	5.52	7.32	2
DCN8F6Y	DM15F0X	Gefitinib	Approved	34.0	DMD7X1O	Dexrazoxane	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	8.53	11.71	15.46	16.51	2
DCAB6VU	DM15F0X	Gefitinib	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	9.6	7.63	9.57	11.85	2
DCSHCJQ	DM15F0X	Gefitinib	Approved	34.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.29	4.38	8.37	9.57	2
DCO30JH	DM15F0X	Gefitinib	Approved	34.0	DMG2YBD	Trifluridine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.09	1.17	8.53	9.69	2
DCH3PRA	DM15F0X	Gefitinib	Approved	34.0	DMHL7OB	Uracil mustard	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.14	7.94	10.69	12.03	2
DCRF195	DM15F0X	Gefitinib	Approved	34.0	DMIXMYK	Arfolitixorin	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.11	3.02	7.84	9.69	2
DC8BHAK	DM15F0X	Gefitinib	Approved	34.0	DMJ7NVI	BIO-300	Phase 1/2	19.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	14.37	12.81	8.92	17.9	2
DCWUWTC	DM15F0X	Gefitinib	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	9.65	9.76	14.14	15.45	2
DCYBCDH	DM15F0X	Gefitinib	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.84	1.39	2.22	3.53	2
DCFKQ5B	DM15F0X	Gefitinib	Approved	34.0	DMNPZL4	Dacarbazine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.32	2.19	4.74	6.16	2
DCRRP41	DM15F0X	Gefitinib	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.2	3.76	10.16	12.16	2
DCK5ED9	DM15F0X	Gefitinib	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.58	2.38	1.04	1.97	2
DCTU0AP	DM15F0X	Gefitinib	Approved	34.0	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.73	0.71	3.45	3.78	2
DCM7NBN	DM15F0X	Gefitinib	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.94	8.29	4.08	4.5	2
DCZWVLT	DM4F29C	Crizotinib	Approved	34.0	DM0PIY6	Picoplatin	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.76	7.32	1.21	3.41	2
DCVJKJH	DM4F29C	Crizotinib	Approved	34.0	DM15F0X	Gefitinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	14.38	16.21	13.43	17.14	2
DCGEGDT	DM4F29C	Crizotinib	Approved	34.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.61	3.43	3.93	4.1	2
DCAWYGN	DM4F29C	Crizotinib	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	23.68	23.1	22.68	22.67	2
DCNAOT2	DM4F29C	Crizotinib	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	18.52	18.32	18.95	18.92	2
DCXGVBM	DM4F29C	Crizotinib	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.61	7.95	7.82	8.43	2
DCJLE5H	DM4F29C	Crizotinib	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.36	5.39	2.63	5.49	2
DCN5UNA	DM4F29C	Crizotinib	Approved	34.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.46	4.36	4.75	4.84	2
DCUBI3M	DM4F29C	Crizotinib	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.41	2.6	1.17	1.69	2
DC1HAKJ	DM4F29C	Crizotinib	Approved	34.0	DMD7X1O	Dexrazoxane	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.04	6.81	7.28	7.41	2
DCX7FWZ	DM4F29C	Crizotinib	Approved	34.0	DMDKF3M	Raloxifene	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.04	7.38	5.39	6.39	2
DCXI7U0	DM4F29C	Crizotinib	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.96	5.8	4.06	5.49	2
DCHXK0H	DM4F29C	Crizotinib	Approved	34.0	DMHL7OB	Uracil mustard	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	15.72	18.31	3.71	18.23	2
DCX3G02	DM4F29C	Crizotinib	Approved	34.0	DMIXMYK	Arfolitixorin	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.56	4.25	4.46	4.87	2
DCGKMDU	DM4F29C	Crizotinib	Approved	34.0	DMJ7NVI	BIO-300	Phase 1/2	19.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	22.1	22.56	7.37	23.3	2
DCH7QAO	DM4F29C	Crizotinib	Approved	34.0	DMLWYJB	JNK-IN-8	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.93	6.21	6.08	7.13	2
DCNE0AS	DM4F29C	Crizotinib	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	9.71	9.0	7.39	9.82	2
DCBTJIR	DM4F29C	Crizotinib	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.16	2.54	2.16	3.19	2
DCYVJ32	DM4F29C	Crizotinib	Approved	34.0	DMNPZL4	Dacarbazine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.42	10.51	10.01	10.37	2
DCBFSJ0	DM4F29C	Crizotinib	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.44	6.77	7.33	7.42	2
DC6KJ1I	DM4F29C	Crizotinib	Approved	34.0	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.85	5.2	4.67	5.66	2
DCA11XE	DMJV2EK	Dasatinib	Investigative	0.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.97	0.72	7.06	9.41	2
DC3DWU3	DMJV2EK	Dasatinib	Investigative	0.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	8.63	9.43	2.71	13.12	2
DCAJCZW	DMJV2EK	Dasatinib	Investigative	0.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.74	5.69	2.79	9.56	2
DCIFJUZ	DMJV2EK	Dasatinib	Investigative	0.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.39	1.71	5.78	7.05	2
DCJKEC5	DMJV2EK	Dasatinib	Investigative	0.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.86	3.33	6.29	8.57	2
DC8AJ6K	DMJV2EK	Dasatinib	Investigative	0.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.13	0.42	4.75	5.35	2
DCTLIE8	DMJV2EK	Dasatinib	Investigative	0.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.18	6.44	3.01	9.77	2
DCWPFTL	DMJV2EK	Dasatinib	Investigative	0.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.0	2.26	0.44	5.55	2
DC9VB4W	DMJV2EK	Dasatinib	Investigative	0.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.07	10.29	8.04	10.9	2
DCX75RP	DMJV2EK	Dasatinib	Investigative	0.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.84	3.51	0.59	0.21	2
DCYHA38	DMJV2EK	Dasatinib	Investigative	0.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.11	2.05	0.5	1.67	2
DCZJH7D	DMJV2EK	Dasatinib	Investigative	0.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.48	4.15	3.19	5.46	2
DC41GQP	DMJV2EK	Dasatinib	Investigative	0.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	9.88	12.96	12.04	15.67	2
DCHTIDL	DMJV2EK	Dasatinib	Investigative	0.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.28	8.46	10.53	13.33	2
