DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCJ5M0G	DMVXFYE	vinorelbine	Approved	34.0	DMCJLD1	sCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	6.07	6.25	3.83	9.59	2
DCYZD7L	DMVXFYE	vinorelbine	Approved	34.0	DMCJLD1	sCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Ovarian serous cystadenocarcinoma	SYNERGxDB Database	Investigative	SK-OV-3	8.49	8.45	9.9	15.16	2
DCT5WTM	DMVXFYE	vinorelbine	Approved	34.0	DMCJLD1	sCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	4.07	1.47	0.23	5.85	2
DCTPRB4	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	OVCAR3	0.78	0.61	0.55	2.89	2
DC58OAH	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	A427	3.25	1.16	4.13	7.15	2
DCENV0X	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH2122	1.85	2.28	1.03	4.91	2
DC2950Q	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH520	3.68	3.98	2.33	6.31	2
DCH8S40	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	12.73	14.2	13.1	12.99	2
DC0AD7U	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	DLD1	14.29	15.43	12.87	18.1	2
DCOHH5L	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HT29	2.35	5.68	3.23	6.8	2
DCWKBQR	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	SW-620	9.86	6.02	17.28	6.39	2
DCY3PST	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Germ cell tumour	SYNERGxDB Database	Investigative	PA1	4.37	6.04	2.04	6.65	2
DCB384L	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.73	7.36	4.29	11.3	2
DCPGC94	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	A375	12.11	11.25	11.33	14.58	2
DCJQSYV	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	HT144	1.28	0.9	3.51	6.63	2
DC3A7FA	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	SKMEL30	4.53	6.64	4.19	7.35	2
DCZU8TS	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	UACC62	3.57	3.2	6.47	9.02	2
DCZWOCB	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Non small cell carcinoma	SYNERGxDB Database	Investigative	SKMES1	3.41	3.35	3.82	9.71	2
DCY63SQ	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	4.85	6.05	1.58	7.44	2
DC4ZE43	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Ovarian serous cystadenocarcinoma	SYNERGxDB Database	Investigative	SK-OV-3	2.06	2.14	5.65	8.44	2
DCQ5QF0	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	3.82	1.85	1.56	5.76	2
DC3DWQM	DMVXFYE	vinorelbine	Approved	34.0	DMCMBHA	erlotinib	Approved	34.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	VCAP	3.07	4.68	1.17	5.44	2
DCKFSNI	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	CAOV3	4.22	4.37	3.38	7.68	2
DCH5AMG	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	OVCAR3	0.81	4.44	1.59	4.49	2
DCD2YW4	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH1650	4.41	8.15	1.6	10.4	2
DCB5MGU	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH23	2.51	2.21	3.45	6.82	2
DCRZVHL	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	11.4	12.94	11.05	11.21	2
DCPFTOH	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HT29	14.17	14.81	7.38	14.93	2
DCY3XYC	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	2.56	10.78	6.47	11.1	2
DCVAL52	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Germ cell tumour	SYNERGxDB Database	Investigative	PA1	4.55	4.93	2.13	7.16	2
DCRU0NP	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	8.19	5.78	1.73	9.61	2
DC9S3I1	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	SKMEL30	4.94	8.72	4.03	8.27	2
DC27QDM	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	13.8	14.34	14.32	17.17	2
DCL02YT	DMVXFYE	vinorelbine	Approved	34.0	DMFGYKS	mK-5108	Phase 1	17.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	3.12	0.73	2.24	6.26	2
DCHYD1R	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	CAOV3	2.34	1.35	1.75	5.41	2
DCWLRQN	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	OVCAR3	6.7	6.99	3.53	8.35	2
DCNHA7M	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH1650	7.35	8.23	4.94	9.53	2
DCRHGHO	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH2122	11.91	12.84	9.15	13.62	2
DCBLG82	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH520	2.89	1.76	0.47	4.47	2
DCFKMUS	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	DLD1	2.42	7.79	2.82	8.87	2
DC6FRYG	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	SW-620	3.41	3.06	0.24	4.33	2
DCSN3PF	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Amelanotic melanoma	SYNERGxDB Database	Investigative	A2058	2.96	2.16	0.38	4.71	2
DCD6DCI	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	8.57	10.98	5.22	11.97	2
DC5YA49	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	7.52	7.04	4.12	9.1	2
DCLJ3AV	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	HT144	10.34	11.1	10.96	15.05	2
DC2UJTM	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	RPMI7951	4.36	4.36	1.9	5.99	2
DCL7OAL	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	SKMEL30	3.58	4.22	1.37	6.48	2
DCZ44U1	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	UACC62	4.04	4.56	4.87	8.99	2
DCI9GAS	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	11.61	11.35	10.71	12.93	2
DCZ1Q71	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Non small cell carcinoma	SYNERGxDB Database	Investigative	SKMES1	3.83	5.51	3.48	8.67	2
DCP26M4	DMVXFYE	vinorelbine	Approved	34.0	DMLHEU7	ridaforolimus	Phase 3	25.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	11.91	8.16	5.13	10.14	2
DCS41WW	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH1650	2.0	4.13	5.83	8.24	2
DCR2ZR4	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH520	1.03	1.2	3.72	6.77	2
DCIBRTN	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	3.59	8.26	3.1	6.23	2
DCV6A07	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	DLD1	2.13	6.24	5.81	8.14	2
DCHGUSB	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HT29	9.73	7.94	8.12	9.89	2
DCGOMQV	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	SW-620	2.01	0.34	2.21	4.41	2
DCHOXZ7	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	1.21	3.49	3.52	4.99	2
DCU4KVY	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.85	2.79	3.1	5.93	2
DCZE4K9	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	RPMI7951	0.42	0.67	3.18	5.28	2
DCU28TH	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	SKMEL30	10.97	14.75	5.06	14.97	2
DCB5IEW	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	7.85	8.67	6.86	9.86	2
DCYKNJH	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Non small cell carcinoma	SYNERGxDB Database	Investigative	SKMES1	1.25	1.94	1.77	5.02	2
DCVBP23	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	3.66	3.6	3.34	6.57	2
DCDMU19	DMVXFYE	vinorelbine	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	.	.	.	.	Ovarian serous cystadenocarcinoma	SYNERGxDB Database	Investigative	SK-OV-3	7.41	7.14	10.72	13.25	2
DCYWDAZ	DMVXFYE	vinorelbine	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH2122	8.47	9.17	4.26	9.45	2
DCBIS65	DMVXFYE	vinorelbine	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	4.39	3.89	2.73	2.76	2
DC1G7CM	DMVXFYE	vinorelbine	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	0.35	0.48	0.26	3.53	2
DCNNKFU	DMVXFYE	vinorelbine	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	11.21	9.73	7.66	11.2	2
DC72208	DMVXFYE	vinorelbine	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	2.14	4.23	0.56	4.24	2
DC91ZPZ	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH520	1.71	0.58	0.2	2.12	2
DC5Z0QB	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	5.08	5.41	0.15	5.73	2
DCP2R0W	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.26	3.79	2.7	6.01	2
DCBGZA4	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	RPMI7951	3.39	3.77	0.01	4.27	2
DC3BK7R	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	13.32	15.75	9.45	16.63	2
DC7C8PQ	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	4.3	5.24	2.26	6.59	2
DCAB231	DMVXFYE	vinorelbine	Approved	34.0	DMNO38U	bortezomib	Approved	34.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	4.02	4.07	2.42	5.9	2
DCUHJ11	DMVXFYE	vinorelbine	Approved	34.0	DMPAWBN	gSK525762	Phase 1	17.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	1.52	2.15	0.58	0.47	2
DCKC13J	DMVXFYE	vinorelbine	Approved	34.0	DMPAWBN	gSK525762	Phase 1	17.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	21.71	22.53	10.38	24.77	2
DCQLWU8	DMVXFYE	vinorelbine	Approved	34.0	DMPAWBN	gSK525762	Phase 1	17.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	7.95	12.69	8.9	13.25	2
DCOKHRD	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	A427	1.91	1.66	6.47	8.88	2
DCYERPN	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH1650	2.69	3.39	1.56	5.9	2
DCAYEX9	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	4.68	3.24	2.47	2.53	2
DC4K0UJ	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	DLD1	11.37	11.99	5.13	14.89	2
DC3KA9X	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HCT116	5.71	4.6	2.13	7.84	2
DCVFCP7	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	SW-620	6.41	5.43	3.29	9.08	2
DCTB9FB	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	9.86	10.46	6.71	12.68	2
DCZ55Y7	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.33	5.33	1.65	9.1	2
DC9B535	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	A375	9.0	7.09	6.47	11.74	2
DC5QKDA	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	HT144	3.3	2.17	3.68	8.71	2
DCBGQTG	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	SKMEL30	1.79	2.13	6.02	8.75	2
DCR312L	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	7.1	6.8	8.91	9.06	2
DCXPPNL	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Non small cell carcinoma	SYNERGxDB Database	Investigative	SKMES1	16.75	14.03	9.12	16.54	2
DCJ133U	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	3.46	3.83	1.45	6.35	2
DC2UFVD	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Ovarian serous cystadenocarcinoma	SYNERGxDB Database	Investigative	SK-OV-3	15.79	13.0	8.83	14.03	2
DC652Z4	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	VCAP	8.68	8.14	1.74	8.43	2
DCKBTQW	DMVXFYE	vinorelbine	Approved	34.0	DMS8IFC	sorafenib	Approved	34.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	1.78	0.91	0.94	6.15	2
DCFBD6M	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH1650	1.75	1.91	4.32	6.73	2
DCLFX4I	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH2122	3.35	3.42	2.68	5.9	2
DCA6KNQ	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	NCIH23	0.52	2.56	3.45	5.24	2
DCRF8H2	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	8.4	9.4	7.8	8.26	2
DC7QJSS	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	DLD1	10.7	12.26	1.07	13.82	2
DCCWDAY	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HCT116	3.35	1.43	0.4	2.44	2
DCVDUL2	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HT29	9.44	7.68	6.79	9.82	2
DCR6E3Q	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Ewing sarcoma-peripheral primitive neuroectodermal tumour	SYNERGxDB Database	Investigative	ES2	6.6	8.26	8.87	8.93	2
DC67KRX	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Germ cell tumour	SYNERGxDB Database	Investigative	PA1	6.06	5.53	4.39	7.71	2
DCNPEC2	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.73	4.76	1.92	8.67	2
DCZKEM4	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	RPMI7951	1.38	3.37	0.81	6.05	2
DC8LJQ4	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	SKMEL30	2.68	3.93	1.38	3.99	2
DCLMBSA	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Mesothelioma	SYNERGxDB Database	Investigative	MSTO	11.14	5.45	5.64	9.54	2
DCEMPCB	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Non small cell carcinoma	SYNERGxDB Database	Investigative	SKMES1	2.29	1.4	2.68	8.22	2
DCP1USN	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Ovarian endometrioid adenocarcinoma	SYNERGxDB Database	Investigative	A2780	2.74	3.06	0.48	5.73	2
DCEFP9S	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Ovarian serous cystadenocarcinoma	SYNERGxDB Database	Investigative	SK-OV-3	0.17	1.51	4.95	7.49	2
DC1OFV6	DMVXFYE	vinorelbine	Approved	34.0	DMT1OZ6	mK-2206	Phase 2	21.0	.	.	.	.	Prostate carcinoma	SYNERGxDB Database	Investigative	LNCAP	1.85	0.92	3.7	6.61	2
DCBSEK2	DMVXFYE	vinorelbine	Approved	34.0	DMURVE8	elacridar	Discontinued in Phase 1	3.0	.	.	.	.	Human papillomavirus-related cervical adenocarcinoma	SYNERGxDB Database	Investigative	KB-ChR-8-5-11	39.607	40.69	29.375	29.912	2
DCU2YWY	DMVXFYE	vinorelbine	Approved	34.0	DMJV2EK	dasatinib	Investigative	0.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	A427	1.81	0.88	8.47	10.58	2
DCZN5T7	DMVXFYE	vinorelbine	Approved	34.0	DMJV2EK	dasatinib	Investigative	0.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	COLO320DM	3.94	5.85	4.19	1.6	2
DCRP4WH	DMVXFYE	vinorelbine	Approved	34.0	DMJV2EK	dasatinib	Investigative	0.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	DLD1	1.59	4.23	3.52	7.37	2
DCTZI33	DMVXFYE	vinorelbine	Approved	34.0	DMJV2EK	dasatinib	Investigative	0.0	.	.	.	.	Adenocarcinoma	SYNERGxDB Database	Investigative	HT29	1.14	0.67	0.79	3.3	2
DCKTIIP	DMVXFYE	vinorelbine	Approved	34.0	DMJV2EK	dasatinib	Investigative	0.0	.	.	.	.	Germ cell tumour	SYNERGxDB Database	Investigative	PA1	1.25	1.51	1.6	3.71	2
DCX8S1N	DMVXFYE	vinorelbine	Approved	34.0	DMJV2EK	dasatinib	Investigative	0.0	.	.	.	.	Malignant melanoma	SYNERGxDB Database	Investigative	A375	6.66	6.0	7.21	10.27	2
