DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCB4LYI	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMDL2OZ	aspirin	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCCALVA	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMZ4Q0B	dasatinib	.	.	Acute Lymphoblastic Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCCOQ02	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCDA2MP	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMBFZ6L	remdesivir	Phase 3 Trial	25.0	DM92AH3	cyproheptadine	.	.	COVID-19	ClinicalTrials.gov	Phase 2	.					3
DCDWXYJ	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM58WKG	panobinostat	Approved	34.0	DMNO38U	bortezomib	.	.	Relapsed and Bortezomib Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCFHKM0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMBHMOX	palonosetron	Approved	34.0	DMOTQ1I	ondansetron	.	.	Chemotherapy-induced Nausea and Vomiting	ClinicalTrials.gov	Phase 2	.					3
DCH1LU6	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMFA5MY	metoclopramide	Approved	34.0	DMHIDCJ	octreotide	.	.	Malignant Bowel Obstruction	ClinicalTrials.gov	Phase 2	.					3
DCHLP40	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMBFZ6L	remdesivir	Phase 3 Trial	25.0	DMUYKBZ	cyclosporin A	.	.	COVID-19	ClinicalTrials.gov	Phase 2	.					3
DCM234Y	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4O2Z7	cyclophosphamide	Approved	34.0	DMNO38U	bortezomib	.	.	Primary Systemic Amyloidosis	ClinicalTrials.gov	Phase 2	.					3
DCN1PZR	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM73A5J	lenalidomide	.	.	Relapse/Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCO2B1U	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DMYLOVR	aciclovir	.	.	Metastatic Castration-resistant Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCP0GBM	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	Approved	34.0	DMWMPD4	vorinostat	.	.	Relapsed or Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCQEH9V	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMQ8FR2	prednisolone	Approved	34.0	DMUIE76	acetaminophen	.	.	Postoperative Pain	ClinicalTrials.gov	Phase 2	.					3
DCQI3SJ	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCRFPHF	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DM8I94Y	venetoclax	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCRGPGW	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMOTQ1I	ondansetron	Approved	34.0	DMPFN6Y	olanzapine	.	.	Emesis	ClinicalTrials.gov	Phase 2	.					3
DCRMF2D	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMIXC7G	zoledronate	Approved	34.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCSV7TT	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMBFZ6L	remdesivir	Phase 3 Trial	25.0	DM4V8WF	cenicriviroc	.	.	COVID-19	ClinicalTrials.gov	Phase 2	.					3
DCUKT0G	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	Approved	34.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCXBUN3	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4O2Z7	cyclophosphamide	Approved	34.0	DMNO38U	bortezomib	.	.	Stage I Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCY2UDG	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMFH15Z	bendamustine hydrochloride	Approved	34.0	DMNO38U	bortezomib	.	.	Stage I Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCYABFL	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4O2Z7	cyclophosphamide	Approved	34.0	DM73A5J	lenalidomide	.	.	Amyloidosis	ClinicalTrials.gov	Phase 2	.					3
DCYPCFI	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4O2Z7	cyclophosphamide	Approved	34.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma in Relapse	ClinicalTrials.gov	Phase 2	.					3
DC1SGGR	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	Approved	34.0	DMVYRH2	perifosine	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC66OVY	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC868R0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DML4ZOT	lidocaine	Approved	34.0	DMMIU2C	methylprednisolone	.	.	Sciatica	ClinicalTrials.gov	Phase 1	.					3
DCB4TIP	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMCJN1P	plerixafor	Approved	34.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCP9M07	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNH3PG	etoposide	Phase 2 Trial	21.0	DMUYKBZ	cyclosporin A	.	.	Hemophagocytic Syndrome	ClinicalTrials.gov	Phase 1	.					3
DC03O1X	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DMNE7L3	cC-220	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC0T6J6	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM8I94Y	venetoclax	Approved	34.0	DMNO38U	bortezomib	.	.	Relapsed/Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC18VJ2	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMTA5OE	azacitidine	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC1IKV8	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM8X2EH	everolimus	Approved	34.0	DMMX75K	lEE011	.	.	Acute Lymphoblastic Leukemia ALL	ClinicalTrials.gov	Phase 1	.					3
DC1K0UI	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMINOX3	vincristine	Approved	34.0	DMP6SC2	irinotecan	.	.	Non-Hodgkins Lymphoma	ClinicalTrials.gov	Phase 1	.					3
DC36V79	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMYZJGB	ibrutinib	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC3A0YB	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMTGBAX	pomalidomide	Approved	34.0	DMYZJGB	ibrutinib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC3H4D0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DMYZJGB	ibrutinib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC5ITF8	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC5KSWK	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC6B7B1	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	Approved	34.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC7AK5T	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMWMPD4	vorinostat	.	.	Relapsed or Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC9TIYU	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMX4DQH	delanzomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCE18BM	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DM73A5J	lenalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCEK6HT	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNE7L3	cC-220	Phase 2	21.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCGA61A	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM8X2EH	everolimus	Approved	34.0	DMMX75K	lEE011	.	.	Pediatric Cancer	ClinicalTrials.gov	Phase 1	.					3
DCH2WO3	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DM4O2Z7	cyclophosphamide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCO0ZYT	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DM58WKG	panobinostat	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCO7BZC	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMSTH01	rocilinostat	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCQ1M1S	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	Approved	34.0	DMTGBAX	pomalidomide	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCTATFC	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	Approved	34.0	DM73A5J	lenalidomide	.	.	Relapsed Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCTGZ6D	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMT5GNL	romidepsin	Approved	34.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCVMOZF	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	Approved	34.0	DMZ4Q0B	dasatinib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCSZAA6	DMDI269	docetaxel	Approved	34.0	DMPDW6T	epirubicin	Approved	34.0	DMY38SB	cATECHIN	.	.	Breast Cancer	ClinicalTrials.gov	Phase 4	.					3
DC11HNK	DMDI269	docetaxel	Approved	34.0	DMPDW6T	epirubicin	Approved	34.0	DMTS85L	capecitabine	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DC4CO7S	DMDI269	docetaxel	Approved	34.0	DMG281S	carboplatin	Approved	34.0	DMMX2E6	pemetrexed	.	.	Non-small Cell Lung Cancer	ClinicalTrials.gov	Phase 3	.					3
DC57S8S	DMDI269	docetaxel	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMP6SC2	irinotecan	.	.	Esophageal Carcinoma	ClinicalTrials.gov	Phase 3	.					3
DC8P2TD	DMDI269	docetaxel	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMTJAEP	vinflunine	.	.	Locally Advanced or Metastatic Unresectable Urothelial Cancer	ClinicalTrials.gov	Phase 3	.					3
DCFMABY	DMDI269	docetaxel	Approved	34.0	DMGL19D	enzalutamide	Approved	34.0	DMQ8FR2	prednisolone	.	.	Metastatic Castration Resistant Prostate Cancer	ClinicalTrials.gov	Phase 3	.					3
DC775W1	DMDI269	docetaxel	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMG281S	carboplatin	.	.	High-grade Serous Ovarian Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DCI3EHU	DMDI269	docetaxel	Approved	34.0	DMIXC7G	zoledronate	Approved	34.0	DMWTAOI	estramustine	.	.	Hormone-Refractory Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCU1KY6	DMDI269	docetaxel	Approved	34.0	DMQNWRD	oxaliplatin	Approved	34.0	DMQNWRD	oxaliplatin	.	.	Gastric Cancer	ClinicalTrials.gov	Phase 2	.					3
DCZA6J2	DMDI269	docetaxel	Approved	34.0	DMQNWRD	oxaliplatin	Approved	34.0	DMTS85L	capecitabine	.	.	Gastric Cancer	ClinicalTrials.gov	Phase 2	.					3
DC6DYV3	DMDI269	docetaxel	Approved	34.0	DMF57DM	pazopanib	Approved	34.0	DMG281S	carboplatin	.	.	Neoplasms, Breast	ClinicalTrials.gov	Phase 1	.					3
DCXQDVZ	DMDI269	docetaxel	Approved	34.0	DMQNWRD	oxaliplatin	Approved	34.0	DMTS85L	capecitabine	.	.	Esophagus Cancer	ClinicalTrials.gov	Phase 1	.					3
DC5VKGA	DMDI269	docetaxel	Approved	34.0	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	.	.	Brenner Tumor	ClinicalTrials.gov	Phase 1	.					3
DCEYJOS	DMDI269	docetaxel	Approved	34.0	DMG281S	carboplatin	Approved	34.0	DMNO38U	bortezomib	.	.	Non Small Cell Lung Cancer	ClinicalTrials.gov	Phase 1	.					3
DCY0HZW	DMDI269	docetaxel	Approved	34.0	DMQNWRD	oxaliplatin	Approved	34.0	DMRICNP	vandetanib	.	.	Adenocarcinoma of the Gastroesophageal Junction	ClinicalTrials.gov	Phase 1	.					3
DC62YHJ	DM2YGNW	dactinomycin	Approved	34.0	DM4O2Z7	cyclophosphamide	Approved	34.0	DMINOX3	vincristine	.	.	Rhabdomyosarcoma	ClinicalTrials.gov	Phase 1	.					3
DCHFR1L	DM2YGNW	dactinomycin	Approved	34.0	DMCT3I8	ifosfamide	Approved	34.0	DMINOX3	vincristine	.	.	Rhabdomyosarcoma	ClinicalTrials.gov	Phase 1	.					3
DCRMGBA	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMFH15Z	bendamustine hydrochloride	Approved	34.0	DMNO38U	bortezomib	.	.	Lymphoma	ClinicalTrials.gov	Phase 1	.					3
DCR20ZK	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMM0XGL	idarubicin	Approved	34.0	DMZD5QR	cytarabine	.	.	Myelodysplastic Syndrome	ClinicalTrials.gov	Phase 1	.					3
DC08DRK	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMMZSXQ	azathioprine	Approved	34.0	DMTQXS7	mercaptopurine	.	.	Crohn's Disease	ClinicalTrials.gov	Phase 4	.					3
DC3OAEB	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMUYKBZ	cyclosporin A	.	.	Hematopoietic Stem Cell Transplantation	ClinicalTrials.gov	Phase 4	.					3
DC4YGOL	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMICA9H	sulfasalazine	Approved	34.0	DMXZAL2	hydroxychloroquine	.	.	Rheumatoid Arthritis	ClinicalTrials.gov	Phase 4	.					3
DC5KP7N	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMICA9H	sulfasalazine	Approved	34.0	DMXZAL2	hydroxychloroquine	.	.	Arthritis, Rheumatoid	ClinicalTrials.gov	Phase 4	.					3
DC61B0K	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMUYKBZ	cyclosporin A	.	.	Beta-Thalassemia Major	ClinicalTrials.gov	Phase 4	.					3
DC9EHO7	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMICA9H	sulfasalazine	Approved	34.0	DMR8ONJ	leflunomide	.	.	Psoriatic Arthritis	ClinicalTrials.gov	Phase 4	.					3
DCJN91L	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DM8BKU9	acitretin	Approved	34.0	DMUYKBZ	cyclosporin A	.	.	Plaque Psoriasis	ClinicalTrials.gov	Phase 4	.					3
DCA69PQ	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMF28YC	atorvastatin	Phase 3 Trial	25.0	DMZ7XNQ	tacrolimus	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 3	.					3
DCXC09Y	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	tacrolimus	.	.	Chronic Myelogenous Leukemia	ClinicalTrials.gov	Phase 3	.					3
DC31FMS	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMKECZD	temozolomide	Approved	34.0	DMYZJGB	ibrutinib	.	.	Primary Central Nervous System Lymphoma	ClinicalTrials.gov	Phase 2	.					3
DC838W5	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMF28YC	atorvastatin	Phase 3 Trial	25.0	DMZ7XNQ	tacrolimus	.	.	Acute Myelogenous Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCJI1O7	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMNO38U	bortezomib	Approved	34.0	DMZ7XNQ	tacrolimus	.	.	Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCL4PX4	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMMZSXQ	azathioprine	Approved	34.0	DMU65NK	mycophenolic acid	.	.	Mucous Membrane Pemphigoid	ClinicalTrials.gov	Phase 2	.					3
DCMHPS9	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMWMPD4	vorinostat	Approved	34.0	DMZ7XNQ	tacrolimus	.	.	Graft vs Host Disease	ClinicalTrials.gov	Phase 2	.					3
DCWL1XT	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMTL94F	maraviroc	Approved	34.0	DMZ7XNQ	tacrolimus	.	.	Acute Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCWQ945	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DM7NKEV	thioguanine	Preclinical	2.1	DMUAZWG	leucovorin	.	.	Hodgkin's Disease	ClinicalTrials.gov	Phase 2	.					3
DC0GFSX	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMOTQ1I	ondansetron	Approved	34.0	DMUAZWG	leucovorin	.	.	Juvenile Idiopathic Arthritis	ClinicalTrials.gov	Phase 1	.					3
DC0MTOY	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMNO38U	bortezomib	Approved	34.0	DMZ7XNQ	tacrolimus	.	.	Graft Versus Host Disease	ClinicalTrials.gov	Phase 1	.					3
DC1N5HJ	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMXZAL2	hydroxychloroquine	.	.	Recurrence (Disease Attribute)	ClinicalTrials.gov	Phase 1	.					3
DC2P00C	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMUYKBZ	cyclosporin A	.	.	Acute Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCL7YBJ	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMICA9H	sulfasalazine	Approved	34.0	DMR8ONJ	leflunomide	.	.	Chronic Nonbacterial Osteomyelitis	ClinicalTrials.gov	Phase 1	.					3
DCLPML3	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMMZSXQ	azathioprine	Approved	34.0	DMTQXS7	mercaptopurine	.	.	Inflammatory Bowel Disease	ClinicalTrials.gov	Phase 1	.					3
DC26KNS	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMCVJ86	clofarabine	Approved	34.0	DMZD5QR	cytarabine	.	.	Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCEAFKR	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DM5DSFZ	rifampicin	Approved	34.0	DMDEXQ0	febuxostat	.	.	Drug Interaction	ClinicalTrials.gov	Phase 1	.					3
DCEQO1B	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMNO38U	bortezomib	Approved	34.0	DMZ7XNQ	tacrolimus	.	.	Hematologic Malignancies	ClinicalTrials.gov	Phase 1	.					3
DCRVSCR	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMIZKOP	thiotepa	Approved	34.0	DMVRLT7	fludarabine	.	.	Lymphoma	ClinicalTrials.gov	Phase 1	.					3
DC576S1	DM4O2Z7	cyclophosphamide	Approved	34.0	DM4BDON	methylprednisolone	Phase 3 Trial	25.0	DMMZSXQ	azathioprine	.	.	Lupus Nephritis	ClinicalTrials.gov	Phase 4	.					3
DCEEEZI	DM4O2Z7	cyclophosphamide	Approved	34.0	DMINOX3	vincristine	Approved	34.0	DMMWSUL	lomustine	.	.	Untreated Childhood Medulloblastoma	ClinicalTrials.gov	Phase 3	.					3
DCSD3XA	DM4O2Z7	cyclophosphamide	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMPDW6T	epirubicin	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCW552D	DM4O2Z7	cyclophosphamide	Approved	34.0	DMIZKOP	thiotepa	Approved	34.0	DMXZRW0	dTI-015	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DC3CAQE	DM4O2Z7	cyclophosphamide	Approved	34.0	DMGW1ID	sirolimus	Phase 3	25.0	DMUYKBZ	cyclosporin A	.	.	Acute Lymphoblastic Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC3JKQJ	DM4O2Z7	cyclophosphamide	Approved	34.0	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	.	.	Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DC9WCRN	DM4O2Z7	cyclophosphamide	Approved	34.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	tacrolimus	.	.	Acute Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCBAHA8	DM4O2Z7	cyclophosphamide	Approved	34.0	DM4BDON	methylprednisolone	Phase 3 Trial	25.0	DMZ7XNQ	tacrolimus	.	.	Kidney Transplantation	ClinicalTrials.gov	Phase 2	.					3
DCCBX4E	DM4O2Z7	cyclophosphamide	Approved	34.0	DMCVJ86	clofarabine	Approved	34.0	DME4TH4	etoposide	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCCFQRU	DM4O2Z7	cyclophosphamide	Approved	34.0	DMZ7XNQ	tacrolimus	Approved	34.0	DMZ7XNQ	tacrolimus	.	.	Graft Vs Host Disease	ClinicalTrials.gov	Phase 2	.					3
DCCX6PZ	DM4O2Z7	cyclophosphamide	Approved	34.0	DMNH3PG	etoposide	Phase 2 Trial	21.0	DMXZRW0	dTI-015	.	.	Lymphoma	ClinicalTrials.gov	Phase 2	.					3
DCECI3I	DM4O2Z7	cyclophosphamide	Approved	34.0	DM4BDON	methylprednisolone	Phase 3 Trial	25.0	DMQ7WL7	prednisone	.	.	Lymphoproliferative Disorder	ClinicalTrials.gov	Phase 2	.					3
DCENLKG	DM4O2Z7	cyclophosphamide	Approved	34.0	DMSE3I7	gemcitabine	Preclinical	2.1	DMXYJ9C	busulfan	.	.	Acute Lymphoblastic Leukemia, Adult	ClinicalTrials.gov	Phase 2	.					3
DCI2UFM	DM4O2Z7	cyclophosphamide	Approved	34.0	DMUYKBZ	cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	fludarabine	.	.	Chronic Myelogenous Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCJP2JH	DM4O2Z7	cyclophosphamide	Approved	34.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	tacrolimus	.	.	Hematologic Malignancy	ClinicalTrials.gov	Phase 2	.					3
DCKOQ5H	DM4O2Z7	cyclophosphamide	Approved	34.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	tacrolimus	.	.	Hematological Malignancies	ClinicalTrials.gov	Phase 2	.					3
DCN7EZ7	DM4O2Z7	cyclophosphamide	Approved	34.0	DMG281S	carboplatin	Approved	34.0	DMIZKOP	thiotepa	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCNHQ9W	DM4O2Z7	cyclophosphamide	Approved	34.0	DMP6G8T	topotecan	Approved	34.0	DMSQLZJ	nifurtimox	.	.	Neuroblastoma	ClinicalTrials.gov	Phase 2	.					3
DCQG4P0	DM4O2Z7	cyclophosphamide	Approved	34.0	DMNH3PG	etoposide	Phase 2 Trial	21.0	DMXZRW0	dTI-015	.	.	Non-Hodgkin Lymphoma	ClinicalTrials.gov	Phase 2	.					3
DCQY0XW	DM4O2Z7	cyclophosphamide	Approved	34.0	DMIZKOP	thiotepa	Approved	34.0	DMVRLT7	fludarabine	.	.	Lymphoma	ClinicalTrials.gov	Phase 2	.					3
DCR907N	DM4O2Z7	cyclophosphamide	Approved	34.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	tacrolimus	.	.	Hematopoietic and Lymphoid Cell Neoplasm	ClinicalTrials.gov	Phase 2	.					3
DCVLUL9	DM4O2Z7	cyclophosphamide	Approved	34.0	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMUYKBZ	cyclosporin A	.	.	Aplastic Anemia	ClinicalTrials.gov	Phase 2	.					3
DC009BJ	DM4O2Z7	cyclophosphamide	Approved	34.0	DMXDHHH	mesna	Approved	34.0	DMZD5QR	cytarabine	.	.	Leukemia	ClinicalTrials.gov	Phase 1	.					3
DC04R48	DM4O2Z7	cyclophosphamide	Approved	34.0	DMG281S	carboplatin	Approved	34.0	DMIZKOP	thiotepa	.	.	Adult Acute Lymphoblastic Leukemia in Remission	ClinicalTrials.gov	Phase 1	.					3
DCRAUA1	DM4O2Z7	cyclophosphamide	Approved	34.0	DMNH3PG	etoposide	Phase 2 Trial	21.0	DMXZRW0	dTI-015	.	.	Adult Acute Lymphoblastic Leukemia in Remission	ClinicalTrials.gov	Phase 1	.					3
DCU9D0Y	DM4O2Z7	cyclophosphamide	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMPDW6T	epirubicin	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCYPH5P	DM4O2Z7	cyclophosphamide	Approved	34.0	DMVRLT7	fludarabine	Approved	34.0	DMXYJ9C	busulfan	.	.	Epidermolysis Bullosa	ClinicalTrials.gov	Phase 1	.					3
